corpus	sent_id	left	node	right	node_sentences	senses	category
ind_mixed_2012_1M	4510	"10. Archelaus (tahun 262-278 A.D.) ""Roh dalam penginjil Matius juga berhati-hati untuk memberikan catatan"	mengenai	"kata-kata dari Tuhan Yesus Kristus ini: ""Waspadalah supaya jangan ada orang yang menyesatkan kamu!"	"10. Archelaus (tahun 262-278 A.D.) ""Roh dalam penginjil Matius juga berhati-hati untuk memberikan catatan <m>mengenai</m> kata-kata dari Tuhan Yesus Kristus ini: ""Waspadalah supaya jangan ada orang yang menyesatkan kamu!"	NA	prep
ind_mixed_2012_1M	631832	"94 Archelaus (tahun 262-278 A.D.) ""Roh dalam penginjil Matius juga berhati-hati untuk memberikan catatan"	mengenai	"kata-kata dari Tuhan Yesus Kristus ini: ""Waspadalah supaya jangan ada orang yang menyesatkan kamu!"	"94 Archelaus (tahun 262-278 A.D.) ""Roh dalam penginjil Matius juga berhati-hati untuk memberikan catatan <m>mengenai</m> kata-kata dari Tuhan Yesus Kristus ini: ""Waspadalah supaya jangan ada orang yang menyesatkan kamu!"	NA	prep
ind_mixed_2012_1M	273020	""" (Efesus 4:4-6) Tetapi apakah kaitan atau hubungan antara hal ini dengan buku"	mengenai	kaum awam?	""" (Efesus 4:4-6) Tetapi apakah kaitan atau hubungan antara hal ini dengan buku <m>mengenai</m> kaum awam?"	NA	prep
ind_mixed_2012_1M	181779	JAKARTA, KOMPAS.com - Pemerintah dan DPR RI akan melakukan pengambilan keputusan terhadap rancangan undang-undang (RUU)	mengenai	Kawasan Ekonomi Khusus (KEK) Selasa 15 September 2009 dalam rapat Paripurna DPR RI.	JAKARTA, KOMPAS.com - Pemerintah dan DPR RI akan melakukan pengambilan keputusan terhadap rancangan undang-undang (RUU) <m>mengenai</m> Kawasan Ekonomi Khusus (KEK) Selasa 15 September 2009 dalam rapat Paripurna DPR RI.	NA	prep
ind_mixed_2012_1M	348500	Karena itu tidak mengherankan, jika setiap hari masyarakat dijejali dengan berbagai berita	mengenai	kawin cerai di kalangan artis.	Karena itu tidak mengherankan, jika setiap hari masyarakat dijejali dengan berbagai berita <m>mengenai</m> kawin cerai di kalangan artis.	NA	prep
ind_mixed_2012_1M	516451	5. Argumen	mengenai	kbijaksanaan, orgnya / dampak pd manusianya.	5. Argumen <m>mengenai</m> kbijaksanaan, orgnya / dampak pd manusianya.	NA	prep
ind_mixed_2012_1M	760287	Ju- ga tidak jelas pengertian	mengenai	ke- manusiaan.	Ju- ga tidak jelas pengertian <m>mengenai</m> ke- manusiaan.	NA	prep
ind_mixed_2012_1M	454036	Bukti-bukti diatas akan iman para pengikut Kristus	mengenai	ke-Allah-an Yesus sudah cukup untuk menunjukkan bahwa bidaah si Arius tidak sesuai dengan keyakinan para pengikut Kristus.	Bukti-bukti diatas akan iman para pengikut Kristus <m>mengenai</m> ke-Allah-an Yesus sudah cukup untuk menunjukkan bahwa bidaah si Arius tidak sesuai dengan keyakinan para pengikut Kristus.	NA	prep
ind_mixed_2012_1M	194141	Ayat-ayat di atas cukup jelas	mengenai	ke_llah_n Yesus, dan bila kepribadian _oh Kudus_juga banyak dibuktikan dalam Alkitab, bagaimana kita bisa diyakinkan bahwa _oh Kudus adalah Allah_	Ayat-ayat di atas cukup jelas <m>mengenai</m> ke_llah_n Yesus, dan bila kepribadian _oh Kudus_juga banyak dibuktikan dalam Alkitab, bagaimana kita bisa diyakinkan bahwa _oh Kudus adalah Allah_	NA	prep
ind_mixed_2012_1M	287225	Setiap transaksi pembayaran dengan menggunakan kartu kredit memerlukan proses otorisasi terlebih dahulu oleh penerbit	mengenai	keabsahan dari kartu yang digunakan serta batas limit nominal transaksi yang dilakukan.	Setiap transaksi pembayaran dengan menggunakan kartu kredit memerlukan proses otorisasi terlebih dahulu oleh penerbit <m>mengenai</m> keabsahan dari kartu yang digunakan serta batas limit nominal transaksi yang dilakukan.	NA	prep
ind_mixed_2012_1M	108980	Sementara dari Tim Investigasi Kemanusiaan PMI diperoleh informasi, pada Jumat siang ini tim akan menggelar keterangan pers	mengenai	keabsahan dokumen ahli waris Mbah Priuk tentang lokasi tanah makam.	Sementara dari Tim Investigasi Kemanusiaan PMI diperoleh informasi, pada Jumat siang ini tim akan menggelar keterangan pers <m>mengenai</m> keabsahan dokumen ahli waris Mbah Priuk tentang lokasi tanah makam.	NA	prep
ind_mixed_2012_1M	586954	Ini adalah sebuah undangan kepada Ali Sina dan Javed Ahmed Ghamidi utk berdebat	mengenai	keabsahan pernyataan yg dibuat oleh Islam dan utk membuktikan apa Islam itu sebuah agama yg benar.	Ini adalah sebuah undangan kepada Ali Sina dan Javed Ahmed Ghamidi utk berdebat <m>mengenai</m> keabsahan pernyataan yg dibuat oleh Islam dan utk membuktikan apa Islam itu sebuah agama yg benar.	NA	prep
ind_mixed_2012_1M	588812	Dia melihat bahwa pengepungan musuh terlemah adalah disebelah utara, dia memanggil beberapa penduduk asli daerah sana dan menanyakan	mengenai	keadaan alam sekitar daerah itu.	Dia melihat bahwa pengepungan musuh terlemah adalah disebelah utara, dia memanggil beberapa penduduk asli daerah sana dan menanyakan <m>mengenai</m> keadaan alam sekitar daerah itu.	NA	prep
ind_mixed_2012_1M	274410	Arius sangat menentang keras keputusan Nicea pada tahun 325 M. Sebelum matinya, Arius sempat mengeluhkan	mengenai	keadaan dirinya yang senantiasa mendapatkan tantangan dari orang-orang gereja Paulus.	Arius sangat menentang keras keputusan Nicea pada tahun 325 M. Sebelum matinya, Arius sempat mengeluhkan <m>mengenai</m> keadaan dirinya yang senantiasa mendapatkan tantangan dari orang-orang gereja Paulus.	NA	prep
ind_mixed_2012_1M	787184	Young Sun memarahinya karena bicara	mengenai	keadaan Jin Ho sedemikian terbuka, apa kau tidak berpikir mungkin saja Jin ho belum mengira bahwa dirinya gay.	Young Sun memarahinya karena bicara <m>mengenai</m> keadaan Jin Ho sedemikian terbuka, apa kau tidak berpikir mungkin saja Jin ho belum mengira bahwa dirinya gay.	NA	prep
ind_mixed_2012_1M	307349	Pengakuan dapat	mengenai	keadaan keadaan yang kenyataannya diakui benar atau mengenai suatu hak, yang diakui sebagai dimiliki oleh pihak lawan berdasar atas hukum.	Pengakuan dapat <m>mengenai</m> keadaan keadaan yang kenyataannya diakui benar atau mengenai suatu hak, yang diakui sebagai dimiliki oleh pihak lawan berdasar atas hukum.	NA	prep
ind_mixed_2012_1M	86973	Ketika Paulus berbicara	mengenai	keadaan kerohanian manusia yang telah jatuh ke dalam dosa, pembicaraan itu cukup membuat kita putus asa.	Ketika Paulus berbicara <m>mengenai</m> keadaan kerohanian manusia yang telah jatuh ke dalam dosa, pembicaraan itu cukup membuat kita putus asa.	NA	prep
ind_mixed_2012_1M	668536	Ia beberapa kali menelepon dan saya berbicara kepadanya	mengenai	keadaan kritis di Bumi ini.	Ia beberapa kali menelepon dan saya berbicara kepadanya <m>mengenai</m> keadaan kritis di Bumi ini.	NA	prep
ind_mixed_2012_1M	481413	Tag adalah tanda bebentuk seperti pita yang ditancapkan pada ikan yang berisikan data-data	mengenai	keadaan pada saat ikan ditangkap.	Tag adalah tanda bebentuk seperti pita yang ditancapkan pada ikan yang berisikan data-data <m>mengenai</m> keadaan pada saat ikan ditangkap.	NA	prep
ind_mixed_2012_1M	786309	Sekitar tahun 1930 Mohammad Tabrani merpakan sedikit di antara pemuda Indonesia yang kala itu menuntut ilmu jurnalistik di luar negeri (Jerman), menulis	mengenai	keadaan pers Indonesia.	Sekitar tahun 1930 Mohammad Tabrani merpakan sedikit di antara pemuda Indonesia yang kala itu menuntut ilmu jurnalistik di luar negeri (Jerman), menulis <m>mengenai</m> keadaan pers Indonesia.	NA	prep
ind_mixed_2012_1M	267329	Sementara Paulus tidak jelas mengenai tempat pengangkatannya, tidak pasti	mengenai	keadaan pribadinya, ia tidak akan menceritakan apa pun yang ia dengar.	Sementara Paulus tidak jelas mengenai tempat pengangkatannya, tidak pasti <m>mengenai</m> keadaan pribadinya, ia tidak akan menceritakan apa pun yang ia dengar.	NA	prep
ind_mixed_2012_1M	719928	~	Mengenai	keadaan rohani yang menyedihkan di masa lalunya, Newton berkata: _ku sanggup melakukan apa saja.	<m>Mengenai</m> keadaan rohani yang menyedihkan di masa lalunya, Newton berkata: _ku sanggup melakukan apa saja.	NA	prep
ind_mixed_2012_1M	621737	Jika terjadi pelanggaran terhadap Pasal 76, sejauh	mengenai	keadaan saksi-saksi, maka perkawinan itu tidak mutlak harus batal; Hakimlah yang akan mengambil keputusan menurut keadaan.	Jika terjadi pelanggaran terhadap Pasal 76, sejauh <m>mengenai</m> keadaan saksi-saksi, maka perkawinan itu tidak mutlak harus batal; Hakimlah yang akan mengambil keputusan menurut keadaan.	NA	prep
ind_mixed_2012_1M	640999	Tak ada obat yang dapat mengatasi kesulitan manusia dengan memuaskan, sebelum dibuat diagnosa	mengenai	keadaan tersebut.	Tak ada obat yang dapat mengatasi kesulitan manusia dengan memuaskan, sebelum dibuat diagnosa <m>mengenai</m> keadaan tersebut.	NA	prep
ind_mixed_2012_1M	838638	Aku sudah mempersiakan seribu alasan yang sulit untuk tak dipercaya kalau-kalau ada yang menanyai	mengenai	keadaanku.	Aku sudah mempersiakan seribu alasan yang sulit untuk tak dipercaya kalau-kalau ada yang menanyai <m>mengenai</m> keadaanku.	NA	prep
ind_mixed_2012_1M	139663	Daud berbicara menggunakan perumpamaan	mengenai	keadaanya yang parah.	Daud berbicara menggunakan perumpamaan <m>mengenai</m> keadaanya yang parah.	NA	prep
ind_mixed_2012_1M	972862	_Para ulama sepakat	mengenai	keadilan _li ibn Ghurab.	_Para ulama sepakat <m>mengenai</m> keadilan _li ibn Ghurab.	NA	prep
ind_mixed_2012_1M	262738	Gorgias berpendirian bahwa seorang orator harus menyampaikan bukti-bukti baik	mengenai	keadilan dan ketidakadilan dengan cara yang sama baik.	Gorgias berpendirian bahwa seorang orator harus menyampaikan bukti-bukti baik <m>mengenai</m> keadilan dan ketidakadilan dengan cara yang sama baik.	NA	prep
ind_mixed_2012_1M	856279	Mereka sepakat	mengenai	keadilan dan sifat tsiqatnya.	Mereka sepakat <m>mengenai</m> keadilan dan sifat tsiqatnya.	NA	prep
ind_mixed_2012_1M	421379	Dari uraian di atas, sangat jelas bahwa etika ekonomi sebenarnya adalah bicara	mengenai	keadilan distributif.	Dari uraian di atas, sangat jelas bahwa etika ekonomi sebenarnya adalah bicara <m>mengenai</m> keadilan distributif.	NA	prep
ind_mixed_2012_1M	934451	Bahasan	mengenai	keadilan hukum bagi masyarakat miskin memang perlu untuk diungkapkan.	Bahasan <m>mengenai</m> keadilan hukum bagi masyarakat miskin memang perlu untuk diungkapkan.	NA	prep
ind_mixed_2012_1M	71289	Nurani itu sesungguhnya adalah seperangkat nilai, suatu kesadaran	mengenai	keadilan, kejujuran, rasa hormat, dan sumbangan yang mengatasi budaya_esuatu yang abadi, yang mengatasi jaman, dan tidak memerlukan bukti lain (self evident).	Nurani itu sesungguhnya adalah seperangkat nilai, suatu kesadaran <m>mengenai</m> keadilan, kejujuran, rasa hormat, dan sumbangan yang mengatasi budaya_esuatu yang abadi, yang mengatasi jaman, dan tidak memerlukan bukti lain (self evident).	NA	prep
ind_mixed_2012_1M	307143	Islam, Negara Dan Rasa Keadilan Dalam dua sumber tekstual kitab suci Al-qur_n	mengenai	keadilan, tampak terlihat dengan jelas bagaimana keadilan dapat ditegakkan, baik dari masalah prinsip hingga prosedurnya.	Islam, Negara Dan Rasa Keadilan Dalam dua sumber tekstual kitab suci Al-qur_n <m>mengenai</m> keadilan, tampak terlihat dengan jelas bagaimana keadilan dapat ditegakkan, baik dari masalah prinsip hingga prosedurnya.	NA	prep
ind_mixed_2012_1M	168571	Ide-ide ini adalah ide	mengenai	keadilan.	Ide-ide ini adalah ide <m>mengenai</m> keadilan.	NA	prep
ind_mixed_2012_1M	664109	Motivasi itu dapat berupa pengalaman atau kenyataan mengenai penderitaan hidup manusia, mengenai kemerosotan moral, mengenai perubahan nilai-nilai dalam masyarakat,	mengenai	keagunngan Tuhan dan banyak lagi lainnya.	Motivasi itu dapat berupa pengalaman atau kenyataan mengenai penderitaan hidup manusia, mengenai kemerosotan moral, mengenai perubahan nilai-nilai dalam masyarakat, <m>mengenai</m> keagunngan Tuhan dan banyak lagi lainnya.	NA	prep
ind_mixed_2012_1M	326664	Dalam kritik anda	mengenai	keajaiban, anda lagi2 melakukan kesalahan sama: Saya tidak berbicara mengenai keajaiban.	Dalam kritik anda <m>mengenai</m> keajaiban, anda lagi2 melakukan kesalahan sama: Saya tidak berbicara mengenai keajaiban.	NA	prep
ind_mixed_2012_1M	326664	Dalam kritik anda mengenai keajaiban, anda lagi2 melakukan kesalahan sama: Saya tidak berbicara	mengenai	keajaiban.	Dalam kritik anda mengenai keajaiban, anda lagi2 melakukan kesalahan sama: Saya tidak berbicara <m>mengenai</m> keajaiban.	NA	prep
ind_mixed_2012_1M	194037	Tapi, kita belum lagi mencapai tahap diskusi dimana kita berbicara	mengenai	keajaiban.	Tapi, kita belum lagi mencapai tahap diskusi dimana kita berbicara <m>mengenai</m> keajaiban.	NA	prep
ind_mixed_2012_1M	200892	Sebagai imbangannya kampanye nasional	mengenai	keaksaraan lebih banyak menekankan pada motivasi dan partisipasi secara meluas dari kelompok penduduk atau generasi dalam mendukung pemerintahan atau filasafat nasional.	Sebagai imbangannya kampanye nasional <m>mengenai</m> keaksaraan lebih banyak menekankan pada motivasi dan partisipasi secara meluas dari kelompok penduduk atau generasi dalam mendukung pemerintahan atau filasafat nasional.	NA	prep
ind_mixed_2012_1M	103693	Analisis mengenai dugaan pemenuhan nubuat dalam Kitab Matius ini memberikan contoh spesifik	mengenai	keakuratan pandangan Islam, yang menyatakan bahwa Injil Yesus yang orisinal telah dibuat dan didistorsi oleh sebagian umat Kristen awal.	Analisis mengenai dugaan pemenuhan nubuat dalam Kitab Matius ini memberikan contoh spesifik <m>mengenai</m> keakuratan pandangan Islam, yang menyatakan bahwa Injil Yesus yang orisinal telah dibuat dan didistorsi oleh sebagian umat Kristen awal.	NA	prep
ind_mixed_2012_1M	15226	Tema kampanye Sarkozy berkisar	mengenai	keamanan penduduk dan identitas nasional.	Tema kampanye Sarkozy berkisar <m>mengenai</m> keamanan penduduk dan identitas nasional.	NA	prep
ind_mixed_2012_1M	132150	~	Mengenai	keanggotaan Komnas, kata Firman, tidak perlu diperdebatkan lagi karena sudah jelas diatur dalam Pasal 83 dan ketentuan peralihan UU HAM.	<m>Mengenai</m> keanggotaan Komnas, kata Firman, tidak perlu diperdebatkan lagi karena sudah jelas diatur dalam Pasal 83 dan ketentuan peralihan UU HAM.	NA	prep
ind_mixed_2012_1M	822089	Rumusan yang ada sebelumnya	mengenai	keanggotaan MPR berubah total.	Rumusan yang ada sebelumnya <m>mengenai</m> keanggotaan MPR berubah total.	NA	prep
ind_mixed_2012_1M	439379	Sahabatnya, St. Hieronimus, berbicara dengan tegas	mengenai	kebaikan-kebaikan paus.	Sahabatnya, St. Hieronimus, berbicara dengan tegas <m>mengenai</m> kebaikan-kebaikan paus.	NA	prep
ind_mixed_2012_1M	703234	"Katanya, ""Kalau seseorang itu Anda anggap layak jadi panutan, tulislah 80 persen"	mengenai	kebaikan-kebaikannya, tapi sisakan 20 persen untuk memperlihatkan bahwa orang itu manusia juga, ada sisi-sisi buruknya.	"Katanya, ""Kalau seseorang itu Anda anggap layak jadi panutan, tulislah 80 persen <m>mengenai</m> kebaikan-kebaikannya, tapi sisakan 20 persen untuk memperlihatkan bahwa orang itu manusia juga, ada sisi-sisi buruknya."	NA	prep
ind_mixed_2012_1M	646038	Dia tidak boleh membiarkan opini mentahnya, misalnya	mengenai	kebaikannya, mempengaruhi perhatiannya terhadap dokter_	Dia tidak boleh membiarkan opini mentahnya, misalnya <m>mengenai</m> kebaikannya, mempengaruhi perhatiannya terhadap dokter_	NA	prep
ind_mixed_2012_1M	4433	Karena gencarnya berita di semua media massa dunia	mengenai	kebakaran hutan di Indonesia dan dampaknya terhadap lingkungan, maka PBB mengutus seorang pejabatnya untuk meninjau on-thespot akibat kebakaran hutan tersebut.	Karena gencarnya berita di semua media massa dunia <m>mengenai</m> kebakaran hutan di Indonesia dan dampaknya terhadap lingkungan, maka PBB mengutus seorang pejabatnya untuk meninjau on-thespot akibat kebakaran hutan tersebut.	NA	prep
ind_mixed_2012_1M	305547	Fakta	mengenai	kebangkita Yesus secara fundamental merubah cara Tuhan menghadapi anak-anakNya.	Fakta <m>mengenai</m> kebangkita Yesus secara fundamental merubah cara Tuhan menghadapi anak-anakNya.	NA	prep
ind_mixed_2012_1M	490762	_Dinyatakan pula dengan firman-Nya yang lain pada surat al-hajj ayat ke-5, _ahai manusia, jika kalian dalam keraguan	mengenai	kebangkitan (dari kubur); maka (ketahuilah) sesungguhnya Kami telah menjadikan kalian dari tanah.	_Dinyatakan pula dengan firman-Nya yang lain pada surat al-hajj ayat ke-5, _ahai manusia, jika kalian dalam keraguan <m>mengenai</m> kebangkitan (dari kubur); maka (ketahuilah) sesungguhnya Kami telah menjadikan kalian dari tanah.	NA	prep
ind_mixed_2012_1M	108267	~	Mengenai	kebangkitan ekonomi Cina, menjadi perhatian Asean karena kemampuan tenaga kerja dan upah buruh yang rendah, tetapi beberapa pengamat internasional mengatakan, sebenarnya tidak ada konflik kepentingan yang mendalam antara Asean dan Cina.	<m>Mengenai</m> kebangkitan ekonomi Cina, menjadi perhatian Asean karena kemampuan tenaga kerja dan upah buruh yang rendah, tetapi beberapa pengamat internasional mengatakan, sebenarnya tidak ada konflik kepentingan yang mendalam antara Asean dan Cina.	NA	prep
ind_mixed_2012_1M	227302	Begitu pula sumber yang dirujuk untuk keperluan studi ini dan merumuskan usulan-usulan adalah sangat penting, apalagi dalam wacana yang mengandung variasi pemikiran yang amat beragam	mengenai	kebangkitan Islam.	Begitu pula sumber yang dirujuk untuk keperluan studi ini dan merumuskan usulan-usulan adalah sangat penting, apalagi dalam wacana yang mengandung variasi pemikiran yang amat beragam <m>mengenai</m> kebangkitan Islam.	NA	prep
ind_mixed_2012_1M	62378	Setelah Yesus dibangkitkan dan kembali kepada Bapa yaitu tepatnya pada saat pencurahan Roh Kudus, kira-kira ada 3.000 orang yang bertobat dan dibaptis setelah Petrus berkhotbah	mengenai	kebangkitan Yesus dari antara orang mati (Kis 2 : 41).	Setelah Yesus dibangkitkan dan kembali kepada Bapa yaitu tepatnya pada saat pencurahan Roh Kudus, kira-kira ada 3.000 orang yang bertobat dan dibaptis setelah Petrus berkhotbah <m>mengenai</m> kebangkitan Yesus dari antara orang mati (Kis 2 : 41).	NA	prep
ind_mixed_2012_1M	974475	Sebut saja, cerita pendek (cerpen) Paskah, artikel pendek	mengenai	kebangkitan-Nya, buku-buku Paskah, DVD Paskah, Gambar Paskah, dll.	Sebut saja, cerita pendek (cerpen) Paskah, artikel pendek <m>mengenai</m> kebangkitan-Nya, buku-buku Paskah, DVD Paskah, Gambar Paskah, dll.	NA	prep
